t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
169085.05861471652,370.0000000000001,-5.263635048522475e+19,1.100513605868207e-205,8.249136713495834e+16,3.2414436626420754e+21,2.594191671122291e+21,6.471695001526473e+20
169490.32367694614,370.0000000000001,-5.2636361837045514e+19,-4.99627032173384e-205,8.25891220819816e+16,3.24532582866964e+21,2.597292423750345e+21,6.47950815797214e+20
169858.74646079124,370.0000000000001,-5.2636372335236104e+19,-3.4034154783614114e-205,8.267976539941125e+16,3.2488512027402856e+21,2.6001217052184517e+21,6.486468177564305e+20
170264.01152302086,370.0000000000001,-5.263638368703353e+19,2.0008594780433873e-204,8.277799002088571e+16,3.252724513731096e+21,2.6032133792844155e+21,6.494283564566609e+20
170632.43430686597,370.0000000000001,-5.2636394041270395e+19,9.92890578006291e-205,8.286777749466821e+16,3.2562418908041645e+21,2.6060380940703886e+21,6.501209289562761e+20
171037.6993690956,370.0000000000001,-5.263640538392041e+19,-7.616963801940508e-204,8.296638971466958e+16,3.2601064088047604e+21,2.609121044473913e+21,6.509023979411403e+20
171406.1221529407,370.0000000000001,-5.263641560521815e+19,-3.6283097017229876e-204,8.3055408806778e+16,3.2636158412281663e+21,2.611940923129376e+21,6.515918626899819e+20
171811.3872151703,370.0000000000001,-5.263642692933386e+19,2.9027321608172173e-203,8.31543230921722e+16,3.267471627625445e+21,2.6150154932710424e+21,6.523729800313124e+20
172179.80999901542,370.0000000000001,-5.263643702858763e+19,7.924064087759392e-204,8.324266150159082e+16,3.27097316719142e+21,2.6178302877753247e+21,6.530596367545952e+20
172585.07506124504,370.0000000000001,-5.263644832514059e+19,-1.1319086877045905e-202,8.334179445014408e+16,3.274820282615754e+21,2.6208967961911975e+21,6.538401446301068e+20
172953.49784509014,370.0000000000001,-5.263645831262988e+19,-2.6090902109772164e-203,8.342953558434803e+16,3.2783139806556345e+21,2.623706289622669e+21,6.545242614973828e+20
173358.76290731976,370.0000000000001,-5.263646957334674e+19,4.394763996753585e-202,8.352880959440128e+16,3.282152484924378e+21,2.626765022457492e+21,6.553039336572984e+20
173727.18569116486,370.0000000000001,-5.263647945844402e+19,3.513446543319957e-203,8.361602981010096e+16,3.285638392364548e+21,2.629569033268141e+21,6.559857430666002e+20
174132.45075339449,370.0000000000001,-5.263649067601493e+19,-1.5652854671386057e-201,8.371537510878938e+16,3.2894683444591675e+21,2.632620241494677e+21,6.567643875893813e+20
174500.8735372396,370.0000000000001,-5.263650046706104e+19,-1.2667417006183326e-202,8.380214242271256e+16,3.2929465118461636e+21,2.6354186236320987e+21,6.574440860716456e+20
174906.1385994692,370.0000000000001,-5.263651163519875e+19,6.0975115860118565e-201,8.390149776563984e+16,3.296767969915844e+21,2.638462523928427e+21,6.582215444896523e+20
175274.5613833143,370.0000000000001,-5.263652133950702e+19,-1.598858688685562e-202,8.398787172531333e+16,3.300238447418193e+21,2.641255163920863e+21,6.588992956256007e+20
175679.82644554393,370.0000000000001,-5.263653245289405e+19,-2.2681033671849947e-200,8.408718407342294e+16,3.304051468803281e+21,2.644291942224129e+21,6.596754393950804e+20
176048.24922938904,370.0000000000001,-5.263654207684837e+19,2.870318411014953e-201,8.417321649971626e+16,3.3075143061965913e+21,2.6470787541581127e+21,6.603513788219775e+20
176453.51429161866,370.0000000000001,-5.263655313100449e+19,8.2580839402677e-200,8.427243994662944e+16,3.311318947465967e+21,2.650108571073238e+21,6.611261039527875e+20
176821.93707546376,370.0000000000001,-5.263656268022225e+19,-1.0899603468724904e-201,8.435817629881382e+16,3.3147741941069266e+21,2.652889490194332e+21,6.61800345736299e+20
177227.20213769338,370.0000000000001,-5.263657367131905e+19,-3.115521115155342e-199,8.445727047829683e+16,3.3185705111044447e+21,2.655912487609416e+21,6.625735662245503e+20
177595.6249215385,370.0000000000001,-5.263658315085497e+19,-1.7669639628610584e-200,8.454275163655192e+16,3.322018215897902e+21,2.6586874630949956e+21,6.632462100512688e+20
178000.8899837681,370.0000000000001,-5.263659407549914e+19,1.2269112555343302e-198,8.464167979568142e+16,3.325806263794111e+21,2.661703771513396e+21,6.640178506009219e+20
178369.3127676132,370.0000000000001,-5.263660349007174e+19,-7.134687847236809e-201,8.472694409664574e+16,3.3292464751567097e+21,2.664472758821137e+21,6.646889893914766e+20
178774.57782984283,370.0000000000001,-5.2636614345072976e+19,-4.663674932773199e-198,8.48256709828638e+16,3.33302630850281e+21,2.667482505044253e+21,6.654589777875775e+20
179143.00061368794,370.0000000000001,-5.263662369929856e+19,1.872801306828138e-199,8.491075637538378e+16,3.3364590743258137e+21,2.6702454581409675e+21,6.661287054284709e+20
179548.26567591756,370.0000000000001,-5.263663448143636e+19,1.5147692301343178e-197,8.500924605939826e+16,3.3402307471073576e+21,2.6732487730157196e+21,6.66896964845577e+20
179916.68845976266,370.0000000000001,-5.26366437800584e+19,-6.177306855081709e-199,8.509419226682944e+16,3.343656114720913e+21,2.6760056367424676e+21,6.675653837861793e+20
180321.95352199228,370.0000000000001,-5.2636654485858574e+19,-6.032802609722889e-197,8.519240601039685e+16,3.34741968040904e+21,2.679002662717993e+21,6.683318252850424e+20
180690.3763058374,370.0000000000001,-5.26366637339613e+19,1.7929168292301356e-200,8.527725659146528e+16,3.350837696550144e+21,2.6817533655487396e+21,6.689990537448153e+20
181095.641368067,370.0000000000001,-5.2636674359494e+19,2.2476306892583356e-196,8.537515086986654e+16,3.3545932081481835e+21,2.68474426376926e+21,6.697635692280539e+20
181464.0641519121,370.0000000000001,-5.263668356268829e+19,1.1969766285899064e-197,8.54599550626089e+16,3.3580039189344855e+21,2.6874887112671845e+21,6.704297477122388e+20
181869.32921414173,370.0000000000001,-5.2636694103399555e+19,-8.961876725046723e-196,8.555747986500098e+16,3.3617514290174094e+21,2.690473667865691e+21,6.711922036718487e+20
182237.75199798684,370.0000000000001,-5.2636703267968e+19,-1.6921422000536746e-196,8.564229407946816e+16,3.3651548799296953e+21,2.693211737226748e+21,6.718575004088665e+20
182643.01706021646,370.0000000000001,-5.263671371855967e+19,3.2111885487665687e-195,8.573939163376286e+16,3.368894440673533e+21,2.696190968384858e+21,6.726177328970422e+20
183011.43984406156,370.0000000000001,-5.263672285154476e+19,5.255571147573584e-196,8.582428043228605e+16,3.372290676549957e+21,2.6989225045699765e+21,6.73282347699548e+20
183416.70490629118,370.0000000000001,-5.26367332059194e+19,-1.080023157626931e-194,8.592088453077472e+16,3.3760223397477383e+21,2.7018962597853806e+21,6.740401590778343e+20
183785.1276901363,370.0000000000001,-5.2636742315136975e+19,-3.886748527267185e-195,8.600592090450181e+16,3.379411404793337e+21,2.7046210738644137e+21,6.747043250080203e+20
184190.3927523659,370.0000000000001,-5.263675256642759e+19,4.517674299774337e-194,8.610195703641051e+16,3.383135221853567e+21,2.707589636735108e+21,6.754594831614251e+20
184558.815536211,370.0000000000001,-5.263676166038462e+19,1.626075111295212e-194,8.618722176001717e+16,3.386517159669175e+21,2.7103075071755666e+21,6.761234652718498e+20
184964.08059844063,370.0000000000001,-5.2636771801090515e+19,-1.5329274399205505e-193,8.62826082801898e+16,3.390233181592535e+21,2.7132711928926437e+21,6.768757060916163e+20
