t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1
23.293374676300928,369.9999999997644,-5.439564850025042e+19,-3e-322,1.417403999811132e+17,2.9888751524643014e+17,1.5714711526531747e+17
26.43180305302193,369.9999999997644,-5.439606758221148e+19,-2.96e-322,1.5106584173274595e+17,3.1854116343451834e+17,1.6747532170177203e+17
29.884074267415034,369.9999999997644,-5.439644830757541e+19,-3.46e-322,1.6069995143218147e+17,3.3884580918666995e+17,1.7814585775448746e+17
33.681572603247446,369.9999999997644,-5.439679617448624e+19,-4.35e-322,1.7067046281666934e+17,3.5985989547614586e+17,1.8918943265947565e+17
37.8588207726631,369.9999999997644,-5.439711558441144e+19,-3.26e-322,1.8100476427149834e+17,3.8164113585716685e+17,2.0063637158566934e+17
42.45379375902032,369.9999999997644,-5.43974101121672e+19,-4.6e-322,1.9173020116713437e+17,4.042471531885001e+17,2.1251695202136586e+17
47.508264044013266,369.9999999997644,-5.439768269865112e+19,-5.14e-322,2.0287431852416714e+17,4.277359919671393e+17,2.248616734429725e+17
53.06818135750551,369.9999999997644,-5.43979357911918e+19,-4.45e-322,2.1446506132933923e+17,4.5216654102347635e+17,2.3770147969413734e+17
59.184090402346975,369.9999999997644,-5.439817144758329e+19,-4.4e-322,2.2653094446090496e+17,4.7759889192878925e+17,2.510679474678846e+17
65.91159035167259,369.9999999997644,-5.4398391414427976e+19,-5.9e-322,2.3910120066002554e+17,5.040946509877069e+17,2.649934503276817e+17
73.31184029593076,369.9999999997644,-5.439859718697508e+19,-5.53e-322,2.5220591262124566e+17,5.31717217672337e+17,2.7951130505109098e+17
81.45211523461475,369.9999999997644,-5.439879005541187e+19,-4.84e-322,2.6587613365679354e+17,5.6053203892290176e+17,2.946559052661071e+17
90.40641766716715,369.9999999997644,-5.4398971141092246e+19,-7.56e-322,2.8014400026200704e+17,5.906068463502552e+17,3.1046284608824666e+17
100.25615034297478,369.9999999997644,-5.439914142518928e+19,-8.65e-322,2.95042839111143e+17,6.220118816854308e+17,3.269690425742888e+17
111.09085628636316,369.9999999997644,-5.43993017715756e+19,-8.94e-322,3.106072704401691e+17,6.548201146091167e+17,3.4421284416894694e+17
123.0090328240904,369.9999999997644,-5.439945294525602e+19,-7.46e-322,3.2687330935726355e+17,6.89107456213991e+17,3.6223414685672314e+17
136.11902701559035,369.9999999997644,-5.4399595627338465e+19,-5.14e-322,3.438784663163429e+17,7.249529707071471e+17,3.810745043908041e+17
150.5400206262403,369.9999999997644,-5.439973042728501e+19,-4.35e-322,3.616618477629399e+17,7.62439087481894e+17,4.007772397189538e+17
166.40311359795527,369.9999999997644,-5.43998578930072e+19,-2.92234817723e-313,3.8026425779313235e+17,8.016518153320136e+17,4.2138755753888294e+17
183.8525158668417,369.9999999997644,-5.439997851923958e+19,-9.39891844470306e-302,3.997283015399203e+17,8.426809603148116e+17,4.4295265877489446e+17
203.0468583626168,369.9999999997644,-5.4400092754526724e+19,-4.714637745469758e-289,4.2009849090662394e+17,8.856203485688813e+17,4.655218576622619e+17
224.1606351079694,369.9999999997644,-5.4400201007087755e+19,-1.174901540611205e-276,4.4142135319565056e+17,9.305680552423343e+17,4.891467020466824e+17
247.38578952785727,369.9999999997644,-5.440030364976414e+19,-1.4092306004072512e-264,4.6374554312780755e+17,9.776266405748219e+17,5.1388109744701414e+17
272.9334593897339,369.9999999997644,-5.440040102421587e+19,-7.928902897164938e-253,4.8712195870801805e+17,1.026903394094018e+18,5.397814353860018e+17
301.0358962377982,369.9999999997644,-5.44004934444979e+19,-2.0510942516231013e-241,5.116038613648257e+17,1.0785105878267892e+18,5.669067264619646e+17
331.948576770669,369.9999999997644,-5.4400581200121225e+19,-2.403919377994913e-230,5.372470007710928e+17,1.1325657393835052e+18,5.953187386124046e+17
365.9525253568268,369.9999999997644,-5.4400664558685946e+19,-1.2641709126289715e-219,5.6410974474006195e+17,1.1891918857458394e+18,6.250821410057786e+17
403.3568688016004,369.9999999997644,-5.440074376815467e+19,-2.9677628786742036e-209,5.92253214583361e+17,1.2485178685725724e+18,6.56264653989214e+17
444.50164659085135,369.9999999997644,-5.440081905882383e+19,-3.1073542676566573e-199,6.217414263142495e+17,1.3106786318308293e+18,6.889372055165873e+17
489.7609021590274,369.9999999997644,-5.440089064504e+19,-1.4551979621942812e-189,6.526414380800795e+17,1.37581553256193e+18,7.23174094481847e+17
539.546083284021,369.9999999997644,-5.440095872669989e+19,-3.066927190613674e-180,6.85023504211666e+17,1.444076665598503e+18,7.590531613868449e+17
594.3097825215141,369.9999999997644,-5.440102349056579e+19,-2.9355333497186984e-171,7.189612362836356e+17,1.51561720306366e+18,7.96655966780028e+17
654.5498516827564,369.9999999997644,-5.4401085111424205e+19,-1.2910029777890171e-162,7.545317715889155e+17,1.5905997495011374e+18,8.360679779122185e+17
720.8139277601231,369.9999999997644,-5.440114375310916e+19,-2.6449737076293883e-154,7.918159494412707e+17,1.669194713509285e+18,8.77378764068003e+17
793.7044114452264,369.9999999997644,-5.440119956940967e+19,-2.5642505743243095e-146,8.308984957327933e+17,1.751580696778294e+18,9.206822010455035e+17
873.8839434988399,369.9999999997644,-5.440125270487709e+19,-1.1967194269866194e-138,8.718682161880896e+17,1.8379449014616517e+18,9.660766852735562e+17
962.0814287578149,369.9999999997644,-5.4401303295545885e+19,-2.738396151291654e-131,9.148181987729426e+17,1.9284835568465375e+18,1.0136653580736015e+18
1059.0986625426874,369.9999999997644,-5.44013514695791e+19,-3.132346478432379e-124,9.598460257335606e+17,2.0234023663270372e+18,1.0635563405934742e+18
1165.8176197060473,369.9999999997644,-5.440139734784819e+19,-1.8273727756391856e-117,1.0070539957615228e+18,2.1229169757232223e+18,1.1158629799617021e+18
1283.208472585743,369.9999999997644,-5.440144104445569e+19,-5.550205029095068e-111,1.0565493568010492e+18,2.2272534640354353e+18,1.1707041072343882e+18
