t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
233343.0050397931,370.0000000000002,-5.263641885068651e+19,1.0696847251409228e-151,8.746329017690093e+16,4.2188158966592166e+21,3.004283660588969e+21,1.2144447727800701e+21
233788.79660824567,370.0000000000002,-5.263642846715164e+19,1.5120698797530432e-150,8.755663490985898e+16,4.22284386463682e+21,3.007126663545697e+21,1.215629644456217e+21
234279.16733354353,370.0000000000002,-5.263643725889147e+19,2.271661234130952e-151,8.76416478759432e+16,4.227270318200355e+21,3.010306588995823e+21,1.216876087556656e+21
234818.57513137118,370.0000000000002,-5.2636447786928185e+19,-5.216341158482236e-150,8.774415121679914e+16,4.2321337382151436e+21,3.013734236304598e+21,1.2183117577593314e+21
235308.94585666904,370.0000000000002,-5.263645675650847e+19,1.1265071232087274e-150,8.783144952844714e+16,4.2365506307181e+21,3.016913828637258e+21,1.219548970631308e+21
235754.73742512162,370.0000000000002,-5.26364662529328e+19,2.038527009878025e-149,8.792440928165192e+16,4.24056175411306e+21,3.019744991958069e+21,1.220728837745705e+21
236245.1081504195,370.0000000000002,-5.26364749400181e+19,2.3889335808926534e-150,8.800911473375874e+16,4.244969729955201e+21,3.0229112799824445e+21,1.22197044085802e+21
236784.51594824714,370.0000000000002,-5.263648533167346e+19,-8.08455976710525e-149,8.811113953525576e+16,4.2498128980416245e+21,3.026324922799461e+21,1.223399864102631e+21
237274.886673545,370.0000000000002,-5.2636494194148426e+19,1.3185358479334778e-149,8.819811731441762e+16,4.2542114322219176e+21,3.029491045012491e+21,1.224632189092109e+21
237720.67824199758,370.0000000000002,-5.263650355830175e+19,3.061689612469329e-148,8.82905486374195e+16,4.258205925197948e+21,3.0323115250704764e+21,1.2258061095788258e+21
238211.04896729544,370.0000000000002,-5.26365121655773e+19,4.5571449169425e-149,8.837517971800666e+16,4.2625956467156205e+21,3.035463009374498e+21,1.2270442621614065e+21
238750.4567651231,370.0000000000002,-5.263652240302847e+19,-9.204140208203862e-148,8.847652192766488e+16,4.267418818224073e+21,3.038863663482108e+21,1.2284666782200305e+21
239240.82749042095,370.0000000000002,-5.263653117654552e+19,8.068887592130823e-150,8.856334608034533e+16,4.271799217319468e+21,3.0420157776956584e+21,1.2296948762777304e+21
239780.2352882486,370.0000000000002,-5.263654160562365e+19,3.8669715593461614e-147,8.866701756791235e+16,4.2766120307983374e+21,3.0454092083761685e+21,1.231114155404603e+21
240270.60601354646,370.0000000000002,-5.263655032540883e+19,-1.2043341978119715e-147,8.875364779398402e+16,4.2809830398517523e+21,3.0485579852938404e+21,1.2323363009101166e+21
240716.39758199904,370.0000000000002,-5.263655956178662e+19,-1.5343955028431456e-146,8.884597315674008e+16,4.284952566946416e+21,3.0513587342269995e+21,1.2335049867462545e+21
241206.7683072969,370.0000000000002,-5.263656796753986e+19,-1.7668710687427212e-147,8.892964624567195e+16,4.2893149248152336e+21,3.054492532184035e+21,1.2347334629849537e+21
241746.17610512456,370.0000000000002,-5.263657804831717e+19,5.475513559652607e-146,8.90307039170739e+16,4.294108080821052e+21,3.057870797314534e+21,1.2361482528026046e+21
242236.54683042242,370.0000000000002,-5.26365866374048e+19,-7.511551635559104e-147,8.911676052019222e+16,4.2984612835346633e+21,3.0610040358600437e+21,1.2373681309141025e+21
242775.95462825007,370.0000000000002,-5.26365968881451e+19,-2.0563953786920006e-145,8.921994170358829e+16,4.3032442771903847e+21,3.064375876016785e+21,1.2387791812318991e+21
243266.32535354793,370.0000000000002,-5.2636605436793995e+19,4.620485118888581e-146,8.930592745346968e+16,4.3075882612338773e+21,3.0675054966571344e+21,1.23999345864929e+21
243712.1169220005,370.0000000000002,-5.26366145055581e+19,7.461578256832771e-145,8.939771310303117e+16,4.3115332948584867e+21,3.0702890197284736e+21,1.2411548774169098e+21
244202.48764729837,370.0000000000002,-5.263662276381581e+19,1.7853111867584763e-145,8.948093771884571e+16,4.315868782237722e+21,3.073402909058196e+21,1.2423763922418134e+21
244741.89544512602,370.0000000000002,-5.263663265065164e+19,-2.699397781014268e-144,8.958128229724326e+16,4.3206324853185493e+21,3.0767609746263643e+21,1.2437819294098824e+21
245232.26617042389,370.0000000000002,-5.263664109344844e+19,7.671614748159831e-146,8.966692231011757e+16,4.3249589843825383e+21,3.0798742152520375e+21,1.244995102208189e+21
245771.67396825153,370.0000000000002,-5.2636651143930675e+19,1.0914205960485317e-143,8.976933856213112e+16,4.329712712044436e+21,3.083226052356206e+21,1.2463968903496723e+21
246262.0446935494,370.0000000000002,-5.263665954879461e+19,-2.2854187107354875e-144,8.985492168002365e+16,4.3340301611469484e+21,3.0863359477960477e+21,1.2476043584292232e+21
246801.45249137704,370.0000000000002,-5.263666958355514e+19,-4.0616501691077364e-143,8.99576087428798e+16,4.3387739423316325e+21,3.089679187113586e+21,1.2490047976093057e+21
247291.8232166749,370.0000000000002,-5.2636677907906265e+19,1.0202182951656673e-143,9.004271700705755e+16,4.343082388663231e+21,3.0927834945299336e+21,1.2502088514162928e+21
247737.6147851275,370.0000000000002,-5.2636686761953485e+19,1.4029770783945808e-142,9.013382036749194e+16,4.3469952109960144e+21,3.095544116587604e+21,1.2513609605880336e+21
248227.98551042535,370.0000000000002,-5.2636694823979926e+19,3.3989871087995285e-143,9.021640383014565e+16,4.351295362180308e+21,3.098632128443715e+21,1.252573017332756e+21
